"Author_id","Isbn"
"12645","1878067265"
"8191","0553266640"
"904","0553290053"
"8191","0380790521"
"8191","0553573322"
"718","0345326008"
"12646","0273637371"
"12647","087584877X"
"5267","0553298178"
"8184","0812520629"
"1445","0446350982"
"12648","0590419668"
"2367","0886774926"
"11247","039472366X"
"12649","0671720791"
"2265","0449206505"
"2265","0449214206"
"2265","0812513010"
"12650","0684859017"
"1113","0671654047"
"2265","0394450779"
"425","0743434870"
"12651","1850180490"
"12652","0425187403"
"2265","0449232042"
"12653","0679781420"
"12654","0684864185"
"12655","034535933X"
"9367","0345373480"
"12656","0671809385"
"12657","0312924291"
"12658","1565846567"
"12659","0061003425"
"12660","0451174186"
"2221","0140171673"
"12661","0804103712"
"10699","0380722607"
"12662","1558173331"
"12663","044921849X"
"12664","0345343263"
"1113","0671559044"
"2893","0345312015"
"12665","0375757643"
"997","0449205983"
"12666","0451158717"
"12576","0671677225"
"12667","0821738976"
"1283","0836218981"
"12615","0810913038"
"11117","006028739X"
"12668","0375761225"
"12669","0066211697"
"8796","080500503X"
"2235","0345340418"
"462","0671455257"
"12670","0802138039"
"12671","0060907967"
"12672","0449211479"
"2717","0449134040"
"12673","1569800677"
"72","0345330145"
"4516","0671720082"
"2265","0449237613"
"1878","0345332857"
"12674","0671698516"
"5107","0812536460"
"1176","0385333781"
"4694","0380720884"
"8968","0671644211"
"12675","0553158899"
"2013","0441908721"
"7927","0515126985"
"1859","0671578553"
"12676","0345371976"
"2367","0886775647"
"12677","0802313167"
"12678","0312088353"
"2417","0553232894"
"3712","0060932902"
"12679","0609606077"
"12680","0306804751"
"2265","0394505050"
"12681","0878579109"
"12682","0743205677"
"12683","0805047360"
"12684","0743222946"
"12685","0439376068"
"12686","0525457453"
"12687","0060960809"
"73","0375801766"
"4132","0805054537"
"12688","0312110529"
"12689","0525093303"
"12690","0671633635"
"12691","0671678051"
"12692","0452262704"
"12693","0688155162"
"6576","0060959622"
"12694","0385266367"
"1411","0140178724"
"9105","0195030680"
"12695","0670882070"
"12696","0395957826"
"12697","0156505150"
"12698","0854491872"
"12699","0451623797"
"12700","1568362641"
"12701","0393039870"
"5546","0140077715"
"570","0425153797"
"1692","0671740504"
"4415","0553293915"
"12439","0671016717"
"11276","0394710932"
"2265","0449203158"
"12702","0156806754"
"6243","0671746480"
"12703","0671743880"
"12704","0671739182"
"12705","067152044X"
"1301","0553241745"
"12706","0671880306"
"2546","0553121111"
"11603","0671709704"
"12408","0671520466"
"12707","0671506048"
"12708","0451129474"
"12709","0671882678"
"3901","0671520962"
"12710","0671520482"
"12408","0671797042"
"12711","0671453580"
"12712","0671537830"
"6223","0671881167"
"4013","0671872753"
"7411","0671568116"
"2558","0671549170"
"5954","0671520474"
"12713","0671658158"
"12714","0671741403"
"12715","067151914X"
"12640","0553241702"
"12716","067179065X"
"12717","0345272129"
"6243","0671705601"
"12704","0671501054"
"5954","0671746472"
"12718","0671524887"
"12719","0671798588"
"12720","0671879979"
"2740","0060916095"
"12721","0449005127"
"1704","0374520763"
"4457","0671741438"
"12722","0671666622"
"12723","0671465430"
"12724","1884907873"
"12725","0449221202"
"2235","034536998X"
"2458","0671864165"
"12726","158613101X"
"12727","0767905040"
"12728","0802131379"
"1581","0380788756"
"12729","0553560727"
"12730","0515113522"
"12731","0451452356"
"12732","0689835558"
"12733","0752843753"
"12734","0874777992"
"1591","0061007072"
"6839","0811205967"
"12735","0679750304"
"12736","0921912951"
"4521","0486287599"
"12737","0312963157"
"12738","0691003122"
"12739","067088460X"
"12740","0887307361"
"12741","0688089054"
"12742","0399522662"
"3388","0062548662"
"12743","0804112657"
"12744","1561704059"
"12745","0446525685"
"12746","0061011886"
"12747","034536225X"
"9209","0380728753"
"12748","0740729497"
"12749","0140046941"
"12750","0684837455"
"12751","0312022808"
"12752","0828869782"
"12753","055321392X"
"12754","0881844632"
"12755","2710300257"
"844","0375507914"
"12756","0486220370"
"12757","0839828500"
"12758","0394408853"
"12759","0310219345"
"2265","0394565614"
"12760","0192834320"
"12761","0684839571"
"9465","156476768X"
"4768","0440123925"
"9920","0385264860"
"43","006109921X"
"12762","0870119206"
"1119","0394741722"
"12763","0140437908"
"12764","0060975466"
"12765","0671578588"
"1441","0671653989"
"10426","0886777119"
"730","0886777410"
"12766","0671577743"
"613","067087485X"
"12767","0553349155"
"6184","0156227258"
"12768","1578511933"
"12769","0684815753"
"12770","039952276X"
"12771","0385475985"
"12772","1561382477"
"6515","1567312950"
"12773","0382091175"
"1093","0553560204"
"12774","0345332784"
"12775","0824910591"
"12776","0670838101"
"12777","0689812744"
"12778","0140542388"
"52","0394530195"
"12779","1556113307"
"12780","0156093103"
"5875","0395486173"
"522","0064407470"
"12781","0060952423"
"12781","0060957182"
"1026","0870540947"
"1026","0743452631"
"157","0380812002"
"904","0553293877"
"12782","0553573330"
"982","0670030031"
"12783","002963900X"
"12784","0679430679"
"12785","0525943625"
"12786","0060985011"
"12787","0399512330"
"12788","1555253903"
"12789","0440415942"
"9308","0671892258"
"182","0316693715"
"12790","0440203244"
"12791","0440505984"
"12792","0688118852"
"7014","0395470439"
"1445","0374184232"
"12793","0671541390"
"12794","1852307927"
"12795","0451406273"
"1381","0060192240"
"12796","0312146310"
"12797","0393087972"
"12798","0679456821"
"12799","0679454799"
"530","1575661381"
"12800","0380802112"
"465","055308576X"
"12358","0679456317"
"465","0553095870"
"1373","0679738142"
"12801","0876857446"
"12802","037601556X"
"12803","0376011998"
"6396","0553581929"
"6876","0451200284"
"12804","0425183025"
"10102","1551668599"
"287","0671036564"
"2005","0449224260"
"489","0449149900"
"12805","0395765285"
"1710","0380975343"
"12806","0916180018"
"12807","0679768149"
"12808","0316812404"
"601","0684834723"
"12809","1556155689"
"6396","0553581937"
"445","0451202317"
"12810","0465019803"
"11779","0671661353"
"12811","0534178081"
"3964","1551669153"
"3053","0140250948"
"12812","0393960129"
"12813","0312155476"
"12814","0393950344"
"4736","039309412X"
"530","0821766570"
"2506","0451180755"
"4172","0312974507"
"12815","0316115924"
"1582","0449202917"
"12816","0393959031"
"12817","0821223496"
"470","0312979398"
"1277","0812590252"
"12818","0786889608"
"12819","0471985813"
"12820","0822953560"
"1060","0671553038"
"1381","0060175184"
"3252","0786889756"
"8663","0446605050"
"3852","0345428285"
"4397","0140155058"
"132","0553571834"
"1905","0440235219"
"3838","042517140X"
"12821","0425184242"
"3964","1551668246"
"1013","0671523090"
"3838","0425160394"
"12822","0812928342"
"11552","0385471289"
"12823","0451205413"
"12824","0440235812"
"305","0515126519"
"12825","0380818655"
"601","0743430999"
"7043","0671019554"
"12826","0312112874"
"5679","0679760660"
"12827","0140094601"
"126","0385494246"
"12828","0451519485"
"6102","0812576403"
"3477","0375706690"
"1126","0452011876"
"12829","0553109588"
"12830","0964411911"
"10108","087243169X"
"12831","0785264280"
"12832","1881471322"
"10726","0573690219"
"7277","0374102058"
"12833","0060950773"
"12834","0819143847"
"12835","1885492200"
"2267","067152836X"
"12836","0679720219"
"6748","0446670197"
"12837","0786885882"
"12838","0747259526"
"2035","0886779774"
"11777","0804115729"
"4577","0520209109"
"12839","0812568680"
"12840","0425164357"
"11777","0804114897"
"305","0449221113"
"12840","0380774992"
"1909","1551664305"
"483","0345397819"
"715","0871132095"
"1923","0451406893"
"2710","0553576232"
"2191","0425181979"
"2710","0553294083"
"1911","0312966210"
"3500","0821742841"
"12841","0312152841"
"3205","0671624830"
"12842","1564265536"
"1911","0380781484"
"910","0812544161"
"12843","1559724307"
"12844","0140062785"
"948","0553573705"
"12845","006107361X"
"2381","0671413678"
"12846","006096510X"
"12847","0385248253"
"12848","0394754271"
"12849","1885492030"
"12850","0917657462"
"12851","0385503636"
"12852","1558211853"
"2391","0671755056"
"12853","0812929136"
"9126","0679735186"
"12854","0449906566"
"931","0060170808"
"11273","055324518X"
"12855","0452268737"
"12856","0896223337"
"9084","0451185145"
"126","0385494335"
"12857","0070371628"
"491","0394559584"
"491","0385245793"
"2707","0380973170"
"12858","0192816861"
"191","0440226406"
"6578","0060924675"
"2531","0892966882"
"2221","0679721746"
"12859","0684815095"
"1452","0156153955"
"12860","0451180224"
"2123","0553572512"
"5186","0449912639"
"5679","0804107513"
"11480","0837820464"
"12861","0486415848"
"12862","1575252929"
"12863","1561893978"
"12864","1557043035"
"11873","1562823485"
"850","0684854759"
"12865","0684824892"
"12866","0664501168"
"12867","0811823601"
"12868","0449901556"
"4850","0060933151"
"183","0679766669"
"12865","0684847957"
"12869","0345386817"
"1228","0590453874"
"12870","0875346197"
"1762","0939680491"
"12871","0812550978"
"2287","0345395107"
"556","0684169401"
"2792","0440219248"
"12872","0451524705"
"12873","091651532X"
"12874","0609602489"
"6139","0451402537"
"2937","0345370570"
"12875","0671770438"
"54","0395442567"
"310","0446313033"
"11777","0553291203"
"12876","0786707550"
"2506","0380813734"
"12877","0425148211"
"2235","0345346866"
"2235","0345352548"
"462","0671455265"
"462","067168356X"
"11567","0425169669"
"11567","0425146383"
"11567","0425163970"
"11567","0425153363"
"12878","0345371267"
"12879","0804102813"
"40","038077030X"
"2235","0449007111"
"2235","0345354893"
"2235","0449007065"
"2911","0553286161"
"12880","0312141890"
"11777","0553272373"
"12881","0671678949"
"12882","038075908X"
"12883","0671870890"
"230","0140340203"
"5832","0553481800"
"12884","0964102404"
"4256","0385292090"
"12885","1558320547"
"12886","0394553756"
"12887","0890875197"
"12888","0440506344"
"12889","0689823908"
"1077","0671747827"
"12890","0553542311"
"12891","0440418283"
"4942","0684803860"
"1387","0671826786"
"12892","0671464809"
"462","0671455303"
"462","0671455273"
"462","0671464140"
"462","0671456393"
"462","067145529X"
"462","0671464817"
"4272","0451156234"
"10544","0140108718"
"12893","034537682X"
"12893","0345382692"
"12894","0440414555"
"6580","0783890036"
"12895","1572701625"
"2189","0440160162"
"2263","0002215810"
"1516","0440207452"
"2757","0425084736"
"2757","042510429X"
"2757","0425079600"
"2757","0425094731"
"2757","0425104303"
"2757","0380751453"
"2757","0425100057"
"12896","0679861807"
"12897","0440402263"
"12897","0440400104"
"7180","0440400635"
"2788","0590226363"
"12898","006440840X"
"12899","1561560936"
"12900","0802115330"
"367","0345443802"
"12901","0393317013"
"635","0140177361"
"12902","1886746370"
"12903","0449148718"
"6732","0671206710"
"12904","0679807748"
"12905","0689821514"
"8956","0399207589"
"650","0525447091"
"2035","0886778441"
"12906","0883623382"
"424","0517541998"
"12907","0916103544"
"12908","0684837927"
"12909","0393301583"
"12910","0671447610"
"12911","0812882962"
"12912","0374319693"
"12913","087596480X"
"12914","1579545637"
"508","0449909549"
"7609","0345309049"
"751","0451197011"
"12915","0805779612"
"12916","0802130798"
"85","0316769576"
"2873","0316769029"
"2265","0785728473"
"12917","0802730191"
"4963","0452272580"
"12918","0192833588"
"9318","0449909174"
"12919","0684802678"
"12920","0671007858"
"12921","067100610X"
"12922","0671005022"
"12923","0671007238"
"12924","0822010933"
"12925","0822007088"
"12926","0452256178"
"12927","0399510737"
"12928","0802135501"
"12929","1556708556"
"11007","0140251383"
"6594","0688155502"
"11727","1860462588"
"12930","0440226937"
"12931","0312155638"
"12932","0446525596"
"12933","089281781X"
"12934","0140246142"
"12935","0394726421"
"12936","0312968892"
"7043","0671010123"
"595","0425143570"
"12937","0517524171"
"12938","0553351370"
"12939","0345381645"
"12940","0789200015"
"12941","1582431108"
"12942","0061011843"
"12","0786011386"
"12","0786010576"
"12943","970690042X"
"12944","0812928423"
"12945","0609801880"
"5379","0679725768"
"12946","0140366679"
"731","031211933X"
"12947","0671686216"
"12948","0553282611"
"12949","0809254999"
"12950","0140243917"
"5013","0385315147"
"12951","0373832877"
"12952","0684832860"
"2381","067176960X"
"12953","0030195160"
"4684","0553212257"
"12954","0070439915"
"12955","0393091198"
"207","0449219615"
"12956","0139705821"
"12957","0688052398"
"921","0140131558"
"12958","066991066X"
"12959","0393090477"
"2407","0380811995"
"12960","0449003884"
"8734","0380794802"
"8498","0449222802"
"8014","0515105910"
"12961","0875427391"
"9361","0446360945"
"2710","0553581856"
"5393","038082079X"
"2059","0671873164"
"12962","0515129747"
"12963","0380809273"
"12963","0380809281"
"12963","0380818043"
"12963","0380818035"
"12963","0380797488"
"5393","0060514051"
"5393","0380820803"
"5393","0380815265"
"7415","0380798867"
"5393","0380810719"
"12964","0515133620"
"1925","0821765744"
"7415","0380820838"
"7415","0380809168"
"7415","0380818507"
"7415","038082082X"
"111","0394571819"
"12965","0380802902"
"1618","0441153135"
"4699","0451166027"
"3815","0380767848"
"4167","0590402803"
"12966","006050353X"
"1490","0671744216"
"3169","0445209402"
"3830","0380789337"
"3445","0312998368"
"132","0553252836"
"4625","0345353676"
"534","0449210235"
"6546","0802135412"
"12967","0393323145"
"4167","0670892475"
"796","0425118312"
"364","0441006256"
"7726","0439062810"
"12968","0812558251"
"2124","0812564170"
"12969","0449149579"
"364","0345379845"
"12970","0684811138"
"1618","0441005837"
"12971","0671753673"
"1584","0380702878"
"3649","0152008691"
"779","0879516976"
"779","0879516984"
"9933","0843947470"
"7792","0505525526"
"12972","0380776170"
"11672","0440236746"
"12973","0536597073"
"12974","0030226864"
"12975","0155053272"
"12976","0875650546"
"12977","0321090934"
"12978","0072822805"
"7792","0843948167"
"12979","0671865846"
"12980","0886779227"
"1914","0060098538"
"10120","038081806X"
"12981","044900516X"
"12982","0671664247"
"12983","0375806776"
"12984","0345328396"
"12985","0451407105"
"1913","0505522551"
"1928","0380761505"
"1928","038077013X"
"12986","0451149203"
"480","0425140946"
"904","0425093891"
"904","0451149378"
"12987","0671793896"
"12988","0385469608"
"12989","0919891276"
"12990","0138876541"
"12991","0853980055"
"11412","0316507415"
"12992","0307136566"
"12993","0451163095"
"12994","0394504321"
"12995","0060972920"
"2560","0394800869"
"7617","0553353896"
"12996","068483720X"
"12997","1889461024"
"12998","0306802538"
"12999","0898621283"
"13000","0771033737"
"13001","0062701908"
"13001","0062700162"
"13002","0345339428"
"1467","0394700058"
"11412","0316507350"
"13003","0425132110"
"6086","0671680277"
"13004","1572231408"
"347","0375500316"
"13005","059084475X"
"13006","0553374524"
"1467","0394712390"
"13007","3548254152"
"13008","3203751046"
"921","0140154078"
"13009","3596147239"
"13010","3499131706"
"13010","3499136899"
"13011","3466343755"
"13012","3442723302"
"13013","3442446783"
"6374","3596121477"
"292","325721605X"
"13014","0671853414"
"405","0446341754"
"405","0446341851"
"3097","0553249169"
"5643","0671464043"
"305","067150732X"
"13015","0439354951"
"2020","0553487728"
"153","0515115649"
"12839","0812564596"
"5384","0451192303"
"6516","0425185788"
"7396","0446405264"
"5384","0380792540"
"13016","0671222473"
"364","0812585658"
"13017","0671674269"
"13018","0553285084"
"13019","0590030205"
"13020","0425155501"
"7397","0445408642"
"7396","0449149005"
"6516","0425191273"
"13021","0517146789"
"13022","0156006510"
"7396","0449148297"
"5602","067152819X"
"13023","0743417038"
"5173","0684838923"
"2008","1582341338"
"13024","0806943424"
"13025","1414051999"
"4946","0525946535"
"13026","1565845609"
"13027","1567315267"
"12746","0446530190"
"13028","087351288X"
"74","1556610351"
"3093","0517575019"
"11355","0385417926"
"13029","0671437933"
"484","067122591X"
"13030","0312373082"
"6374","0679415793"
"13031","0060153016"
"484","0395339707"
"1277","0446512362"
"13032","0800714113"
"13033","1557482101"
"13034","0890814449"
"13035","0840756178"
"13036","0835806219"
"13037","1561790613"
"13038","0310372712"
"13039","0890815038"
"13040","0892837101"
"13041","0890817715"
"13042","0800751248"
"13043","0912106344"
"13044","0917726405"
"13045","0890814317"
"13046","1555131085"
"13047","0891094202"
"13048","0892744421"
"13049","0882077112"
"13050","0912376376"
"13051","1576736512"
"13052","0883680912"
"13053","0840732422"
"13054","080246808X"
"13055","0802403336"
"5453","0449236129"
"13056","0840734581"
"13057","0896938174"
"3072","0310313414"
"13058","0802413978"
"13059","0896935477"
"13060","0307120007"
"13061","0840753608"
"13062","068481465X"
"13063","0895775506"
"13064","0877795096"
"13065","0062700782"
"13066","0800700899"
"13067","0028702506"
"13068","0801010705"
"13069","0840775776"
"13070","1551563452"
"13071","0618446885"
"306","0373218575"
"306","0373218850"
"4375","0064400972"
"4375","0064400964"
"5453","0800711807"
"13072","0891094229"
"10603","0877844860"
"13073","080241544X"
"13074","089109072X"
"13075","0871235625"
"13076","066908669X"
"13077","0805453318"
"13078","0896933024"
"13079","0070615373"
"13080","0840790694"
"13081","0310269512"
"13082","031037281X"
"13083","0842350233"
"13084","084740739X"
"13085","1555136591"
"13086","080245982X"
"4185","0802487874"
"13087","0801082447"
"13088","0310347017"
"13046","0891911375"
"13089","0891091432"
"13090","0802473695"
"13091","0842315071"
"13092","0802489710"
"13093","0310459311"
"13094","0891091815"
"13095","0830703454"
"13096","0310225795"
"41","0893756113"
"5251","1576731863"
"13097","0345452690"
"13098","0771020139"
"13099","0384242146"
"6344","0754091392"
"477","0451626109"
"13100","1556610343"
"13100","0871239906"
"13100","0871239396"
"13100","087123940X"
"13100","0871238705"
"11876","0064430170"
"13101","0570060192"
"13102","0570060753"
"13103","0570060850"
"29","0020868901"
"477","0020442300"
"13104","0688121160"
"5304","0890438439"
"13105","0743246128"
"2286","0460875965"
"13106","0960394621"
"13106","0960394648"
"1216","0679893342"
"13107","0883965054"
"13108","0805047905"
"4339","0399501517"
"13109","0849914965"
"5251","0842335994"
"5251","0842335978"
"5251","084233596X"
"5251","0842335986"
"13110","0886873428"
"13111","1850155011"
"13112","0397300069"
"13113","0830729135"
"4853","0871238829"
"4853","0871236117"
"4853","1556610866"
"4853","0871239795"
"4853","0871236168"
"4853","0871234017"
"4853","0871233150"
"4853","0871233452"
"4853","0871233428"
"4853","1556610599"
"4853","1556610025"
"4853","0871239469"
"4853","0871234130"
"2323","1578563933"
"13114","1561794600"
"13115","0310202302"
"13116","0395911680"
"71","1558531211"
"9954","0786882417"
"13117","0898401003"
"13118","0930014898"
"13119","0805461957"
"13120","0195061551"
"13121","0801062500"
"13122","0802404529"
"702","0064471063"
"702","0064409422"
"702","0064471055"
"702","0064471071"
"13123","0818402539"
"13124","0802490549"
"13125","0800758382"
"13126","0310209161"
"693","0449238946"
"13127","0449237869"
"13128","0891092897"
"1701","089107919X"
"13129","1561793620"
"13130","1400040930"
"5251","0842319476"
"10108","0824519671"
"5251","084230052X"
"13131","0310212146"
"13132","0684842874"
"13133","1576832961"
"13134","1561790206"
"13135","0800792149"
"5251","0842377506"
"5251","0842313079"
"5251","0842339760"
"13136","1578561493"
"13137","1556613369"
"13138","076240759X"
"13139","0452283396"
"5251","0842335722"
"13140","9999364497"
"13141","1576736563"
"13142","0802438059"
"13143","0553243470"
"13144","0891096078"
"1065","0670894877"
"13145","084231802X"
"13146","0310521807"
"13147","0881843059"
"13148","0849905273"
"13149","0879056096"
"13150","0310224713"
"13151","0842321349"
"13152","0880701749"
"13153","1567314619"
"1065","0785280669"
"13154","0785280693"
"1065","0785280766"
"1065","0785280677"
"1065","0842375066"
"1065","0785280685"
"1065","0785281967"
"1065","0670030120"
"1065","0670030848"
"13155","0684718669"
"494","0688151981"
"5888","1573226254"
"13156","0517585073"
"13157","019505928X"
"13158","0395071763"
"13159","0944641393"
"13160","1572430753"
"13161","0964920107"
"13162","0787902691"
"13163","1561794058"
"13164","0943703034"
"13165","0918684544"
"13166","0064400808"
"13166","0064400816"
"6704","0064400085"
"6704","0064400077"
"6704","0064400069"
"6704","0064400050"
"6704","0064400042"
"13167","1576737799"
"13168","0842307303"
"13169","0814402178"
"13170","0684868113"
"13171","0308800583"
"13172","0802787673"
"317","0849913241"
"13173","1564772241"
"13174","0696000121"
"2691","0028630092"
"13175","0452279232"
"13176","1561796344"
"13177","0060669667"
"13178","1569550913"
"11423","0025196359"
"13179","0842301801"
"13180","1580081916"
"13181","1561790419"
"13182","0802445241"
"13183","1558672540"
"13184","0440566142"
"13185","1561381527"
"13047","0891095365"
"236","0613377095"
"13186","0385054483"
"13187","0028634691"
"2691","0028630238"
"13188","0070479321"
"6164","037602237X"
"13189","0060169613"
"13190","0962478407"
"13190","0962478415"
"13191","0802413587"
"13192","0849916747"
"5251","0842335706"
"13193","0871236109"
"13193","087123615X"
"13194","0842378480"
"5251","0842342710"
"13195","0525946756"
"13106","0960394672"
"13196","0064610446"
"13197","0805208690"
"1544","0671021354"
"13198","1556611536"
"4853","1556612257"
"4853","155661683X"
"13199","0061043850"
"13200","089480751X"
"13201","0146000501"
"934","0670894885"
"13202","0441822134"
"13203","0195101405"
"9134","0679755179"
"9134","0394569393"
"5903","0851191894"
"5903","080410364X"
"5903","0452262828"
"5545","0553262106"
"13204","0631189246"
"840","0671668781"
"840","0151731527"
"13205","0671201565"
"3225","039454272X"
"11758","0553208187"
"11758","0156907720"
"4444","0151001529"
"3476","1840680113"
"3085","0749399554"
"13206","0385240899"
"1934","0786881488"
"13207","015626028X"
"13208","0679761276"
"7521","0571105653"
"13209","0816621144"
"6119","0802135269"
"13210","0613073304"
"13211","0803263430"
"13212","9029532068"
"13213","067182306X"
"13206","0316082511"
"13214","0415049296"
"13215","0892813695"
"13216","0936703008"
"13217","0590409662"
"2291","0440800544"
"7716","0590624008"
"13218","0688136230"
"1726","0836204158"
"1305","0345359313"
"13219","1560545151"
"13220","0449240193"
"3097","0449241491"
"11512","0380641623"
"2263","0449231984"
"2263","0449214214"
"13221","0451402472"
"5032","0451177010"
"13222","0373160623"
"13223","0451114523"
"3159","0345343387"
"4412","0380716453"
"13224","0373074794"
"13225","0553225774"
"5229","0449244172"
"936","0671742906"
"1878","0345296591"
"8668","0451130987"
"772","0380822970"
"13226","0446906492"
"2717","044920703X"
"3980","0553269321"
"3634","1557732108"
"2020","0671708368"
"507","0812522729"
"13227","0380769514"
"1302","0553100777"
"5555","006080713X"
"13228","0226706702"
"1366","0449239977"
"2287","0345355245"
"13229","0881845434"
"3217","0345314867"
"13230","0425101797"
"13231","0671430653"
"931","0553268074"
"13232","0380761963"
"13233","0671431412"
"13234","0590965379"
"13235","038045534X"
"13236","0891291512"
"3209","0440156637"
"13237","0446814377"
"9268","0812557042"
"13238","0451453492"
"2656","0765342308"
"13239","0671827847"
"9410","0671499335"
"4516","0345248686"
"13240","0553261797"
"13241","0441240879"
"1479","0553225227"
"13242","0345346505"
"13243","0345349474"
"754","0440161061"
"3671","0671818856"
"3801","0451172272"
"3806","0671648144"
"5224","0451165896"
"6304","0553116606"
"13244","0804112592"
"1450","0553122061"
"1302","0553235478"
"13245","0671834096"
"13246","0874313759"
"13247","0449232859"
"13248","0385007728"
"13249","0505516101"
"13250","0523009933"
"13251","0886770041"
"13252","0020436904"
"13253","0425129004"
"13254","0345286480"
"13255","0446824631"
"1688","0553256025"
"2757","0425050017"
"13256","0881840653"
"689","0440191831"
"1302","055325846X"
"13257","0449242390"
"1270","0452252733"
"542","0345319540"
"9407","0393311198"
"751","0515040460"
"1305","0061090417"
"754","0440178924"
"1850","0553251139"
"13258","0373160674"
"8596","0671451979"
"6731","0380010038"
"13259","0553245015"
"13260","0451147715"
"13261","067100252X"
"13262","0770104835"
"13263","0380712113"
"2717","0449125092"
"13264","0373071647"
"2542","0449209709"
"13265","0872169324"
"13266","0446300292"
"13267","0505515253"
"13268","0340337923"
"313","0553255509"
"3548","0449212785"
"7560","0515086703"
"13269","0882077449"
"13270","0843176989"
"1172","0449205037"
"2200","0553562940"
"13271","0553230360"
"3943","0345423631"
"8113","0812549872"
"4080","0743488318"
"156","0441525628"
"13272","0451159098"
"11510","0671439960"
"13273","0345422589"
"3661","0689869886"
"13274","0793823218"
"13275","0399236015"
"13276","0553133136"
"13277","0345300912"
"3980","0440106079"
"11512","0385288581"
"751","0515039276"
"2149","0515087254"
"13021","0515095125"
"84","0553278819"
"13220","0449232212"
"5251","044164449X"
"13278","0671469622"
"13279","0828009775"
"13280","0886772214"
"13281","038076413X"
"8968","0671729918"
"13282","0060804955"
"13283","1558172831"
"13284","0445407018"
"13285","0440119502"
"13286","0671502689"
"2629","055325698X"
"4518","0345293711"
"6505","0815604599"
"1850","0552121401"
"72","1588810070"
"595","0671746693"
"751","051509157X"
"3438","0515087335"
"13287","044104915X"
"7239","1561291935"
"1582","0679748261"
"13288","0451148207"
"542","0440215285"
"13289","0451528913"
"9385","074344485X"
"13290","0451144848"
"425","0449245276"
"13291","1852426411"
"4605","0312966040"
"13292","0451138945"
"1104","1558535527"
"13293","055329573X"
"3980","0440613965"
"3548","0449204200"
"13294","0523424515"
"1450","0553262564"
"463","0449148246"
"13295","1558021256"
"13296","0451081641"
"13297","006080694X"
"13298","0671451820"
"13299","0373160925"
"13300","0821722999"
"13301","0061080535"
"10709","0451182677"
"7053","0345275748"
"13302","0553133179"
"13303","0821731130"
"2190","0345386302"
"13304","094323509X"
"13305","0312974167"
"13306","0451141482"
"13307","0553293850"
"621","0449146138"
"3671","0671824813"
"13308","187765213X"
"63","0425059995"
"13309","0060809469"
"3387","055320338X"
"2466","0440224489"
"13310","1557730121"
"1688","0345281527"
"11374","0590333062"
"13311","0553113313"
"13312","0553201344"
"8483","0380558890"
"13313","155817060X"
"6362","0380701766"
"13314","0439474299"
"156","073880701X"
"9349","0441358489"
"13315","055322588X"
"13316","1558176535"
"13317","0345314891"
"13318","0373071248"
"13319","0446896268"
"13320","0446300675"
"13321","0553292587"
"1149","0671507915"
"13322","1577487869"
"1602","0140298452"
"6310","0671741039"
"13323","0425064638"
"13324","0821721054"
"12911","0451120531"
"1149","0446322490"
"13325","0553246178"
"8853","0373166907"
"13326","0312954425"
"13327","0517118424"
"3762","034538332X"
"2154","067975377X"
"13328","067143487X"
"13329","0553087258"
"13330","0451187415"
"13331","0373630336"
"13332","0553262041"
"470","0451113357"
"13333","0060805463"
"2717","0449132757"
"12876","0380705753"
"13334","067156787X"
"13335","0441240941"
"13336","0440104327"
"7730","0449203433"
"13337","0345334973"
"13338","0839825943"
"13339","037327033X"
"13340","0373074646"
"3564","0285620878"
"13341","0440217113"
"13342","0523009151"
"405","0446360074"
"13343","0373612443"
"6557","0440123070"
"945","0446914770"
"9054","0373706413"
"13344","0425071197"
"11566","0440008379"
"8668","0451162188"
"13345","059030061X"
"621","0449134369"
"13346","0312914873"
"530","0345341228"
"1412","0684871254"
"13347","0345319087"
"13348","0915473135"
"13349","0849930715"
"13350","0696017288"
"13351","0883441047"
"13352","0806625783"
"13152","0830709967"
"13353","0883638886"
"13354","0671620991"
"5440","0671499505"
"13355","0877843309"
"13356","0800750268"
"13357","0688111505"
"13358","0880704756"
"13359","0934134464"
"13360","0891095578"
"10874","0671709003"
"13361","0523008473"
"13362","0671693786"
"13363","0881840238"
"8507","0843931248"
"1302","0553259571"
"13364","0830813233"
"13365","0394718526"
"3211","0451155009"
"12312","0451164555"
"13366","0312960875"
"13367","0393073610"
"12542","1562921495"
"13368","0312926146"
"13369","0385270399"
"13370","0882077120"
"9354","0553253514"
"11388","0553147021"
"13371","0670808652"
"1450","0553246402"
"997","0449205975"
"13372","0449228878"
"1567","0449147371"
"13373","0061320684"
"2543","0553133969"
"1273","0312905823"
"313","0553253638"
"2506","0380709937"
"1450","0553258990"
"13374","067153291X"
"2440","0553271598"
"9265","094202401X"
"13375","0345361628"
"13376","0812559894"
"13377","0380773988"
"1850","0553029754"
"13378","0312912951"
"13379","0446300853"
"3171","0316952664"
"1149","0446302686"
"13380","0373071957"
"13381","0805003819"
"13382","0517536242"
"6229","0375409270"
"2149","0515084557"
"1850","0553264907"
"13383","0373706677"
"13384","0440111935"
"13385","0553373846"
"13386","1884739091"
"7453","0812558138"
"484","0671509756"
"13387","0385096313"
"13388","0373030940"
"6179","0340268778"
"13389","0877931267"
"5200","0553246763"
"12723","0671648705"
"7437","038059949X"
"5803","0140069704"
"13390","0345255216"
"4439","038070935X"
"1814","0140130209"
